product_id,title,product_description,rating,ratings_count,initial_price,discount,discount_amount,quantity,total_amount,currency,category,seller_name,actual_price
17327438,Dream of Glory Inc,Men Pack Of 2 Black & White Casual Shirt,2.8,6,4398,58.0,2550.84,1,4398,INR,shirts,OPE███CLO███NG █████████,1847.1599999999999
17300314,John Pride,Plus Size Olive Green Casual Cotton Shirt,3.8,11,1899,55.0,1044.45,1,1899,INR,shirts,Blo███Exi███riv█████████ed,854.55
17307656,SIMON CARTER LONDON,Men White Slim Fit Floral Printed Casual Shirt,4.6,5,2799,60.0,1679.4,1,2799,INR,shirts,Wes███ry ███din█████████d_M██████,1119.6
17313630,JAINISH,Men Blue Classic Formal Shirt,4.1,68,1999,71.0,1419.29,1,1999,INR,shirts,IND███ NE███E P█████████MIT███,579.71
17342230,Pepe Jeans,Boys White Printed Casual Shirt,4.3,6,1599,55.0,879.45,1,1599,INR,shirts,Vis███ St███,719.55
17331296,Fabindia,Men Blue Stripes Striped Cotton Casual Shirt,4.4,5,1699,,,1,1699,INR,shirts,FAB███IA ███ITE███,1699.0
17345374,Pepe Jeans,Men Blue Printed Cotton Casual Shirt,4.0,34,2499,60.0,1499.4,1,2499,INR,shirts,Vis███ St███,999.5999999999999
17355884,Mast & Harbour,Men Green & Navy Blue Checked Pure Cotton Casual Shirt,4.1,167,1999,65.0,1299.35,1,1999,INR,shirts,PRE███R A███REL███,699.6500000000001
17322122,JAINISH,Men Blue & White Classic Printed Formal Shirt,4.0,2,1599,70.0,1119.3,1,1599,INR,shirts,IND███ NE███E P█████████MIT███,479.70000000000005
17293106,DressBerry,Women Pink & White Slim Fit Floral Printed Casual Shirt,4.2,622,1599,59.0,943.41,1,1599,INR,shirts,Pat███a H███e,655.59
17342236,Pepe Jeans,Boys Yellow & Blue Cotton Checked Casual Shirt,4.4,16,1599,55.0,879.45,1,1599,INR,shirts,Vis███ St███,719.55
17322136,JAINISH,Men Blue Classic Pure Cotton Formal Shirt,4.0,5,1399,61.0,853.39,1,1399,INR,shirts,IND███ NE███E P█████████MIT███,545.61
17375000,ColorPlus,Men Red Printed Casual Shirt,4.5,15,2399,30.0,719.7,1,2399,INR,shirts,Ray███d L███ted███,1679.3
17355886,Mast & Harbour,Men Regular Fit Tartan Checks Casual Shirt,3.8,31,1999,75.0,1499.25,1,1999,INR,shirts,Tru███m R███il,499.75
18045128,Gini and Jony,Boys Blue Classic Floral Printed Casual Shirt,3.5,6,1149,48.0,551.52,1,1149,INR,shirts,Gin███ Jo███Ltd███,597.48
17289100,Roadster,The  Life Co. Spread Collar Pure Cotton Casual Shirt,4.3,7,1899,55.0,1044.45,1,1899,INR,shirts,STR███LIN███PPA█████████ATE█████████,854.55
17313676,JAINISH,Men Burgundy Classic Smart Slim Fit Formal Shirt,4.0,11,1499,61.0,914.39,1,1499,INR,shirts,IND███ NE███E P█████████MIT███,584.61
17302022,Pantaloons Junior,Boys Blue Solid Cotton Casual Shirt,4.4,77,799,14.0,111.86,1,799,INR,shirts,Wes███ry ███din█████████d_P████████████,687.14
17313952,KETCH,Men Navy Blue & Red Slim Fit Checked Casual Shirt,3.9,101,999,55.0,549.45,1,999,INR,shirts,Sup███om ███,449.54999999999995
17352294,Mast & Harbour,Men Black Solid Slim Fit Cotton Linen Casual Shirt,4.0,195,2099,63.0,1322.37,1,2099,INR,shirts,Tru███m R███il,776.6300000000001
22326558,Dennis Lingo,Spread Collar Slim Fit Tartan Checked Pure Cotton Casual Shirt,3.3,26,2499,76.0,1899.24,1,2499,INR,shirts,Men███Bra███Tec█████████ Pr███████████████,599.76
18960146,The Indian Garage Co,Men Dusty Pink Printed Casual Cotton Shirt,4.0,61,1749,74.0,1294.26,1,1749,INR,shirts,THE███DIA███ARA█████████,454.74
18970712,Tommy Hilfiger,Boys Corduroy Casual Shirt,4.5,10,3299,40.0,1319.6,1,3299,INR,shirts,PVH███VIN███ASH█████████TE ███████████████,1979.4
18960126,The Indian Garage Co,Men Peach-Coloured Printed Casual Cotton Shirt,4.1,21,1749,74.0,1294.26,1,1749,INR,shirts,Tru███t C███erc███,454.74
18960118,The Indian Garage Co,Men Rust Orange Floral Print Cotton Casual Shirt,3.9,12,1749,71.0,1241.79,1,1749,INR,shirts,Tru███t C███erc███,507.21000000000004
18970848,Tommy Hilfiger,Boys Green & Blue Tartan Checks Pure Cotton Casual Shirt,4.6,14,2799,40.0,1119.6,1,2799,INR,shirts,PVH███VIN███ASH█████████TE ███████████████,1679.4
18969276,Ruhaans,Women Black Classic Casual Shirt,4.1,14,1399,54.0,755.46,1,1399,INR,shirts,SHI███BOA███RAD█████████,643.54
18946970,YOVISH,Men Charcoal Smart Slim Fit Casual Shirt,3.8,4,3499,,,1,3499,INR,shirts,AV ███cra███,3499.0
18959846,bigbanana,Men Olive Green Classic Tartan Checks Casual Plus Size Shirt,3.5,11,2399,62.0,1487.38,1,2399,INR,shirts,DON███N A███REL█████████ LI██████,911.6199999999999
13692666,M&H Our Water,Men Blue Sustainable Casual Shirt,3.7,51,1899,50.0,949.5,1,1899,INR,shirts,,949.5
13692652,M&H Our Water,Men Rust Brown & Off-White Slim Fit Checked Sustainable Casual Shirt,4.2,78,2499,,,1,2499,INR,shirts,,2499.0
13768790,Nautica,Men Blue & White Slim Fit Printed Smart Casual Shirt,4.3,40,3299,50.0,1649.5,1,3299,INR,shirts,,1649.5
13453254,DENNISON,Men Mauve Smart Slim Fit Solid Cotton Linen Casual Shirt,4.6,7,2199,74.0,1627.26,1,2199,INR,shirts,,571.74
18450788,Nautica,Men Teal Blue And White Slim Fit Micro Checked Pure Cotton Casual Shirt,4.3,118,4299,,,1,4299,INR,shirts,,4299.0
18690268,Dennis Lingo,Men Slim Fit Tropical Casual Shirt,4.6,5,1999,80.0,1599.2,1,1999,INR,shirts,,399.79999999999995
13770578,Nautica,Men Blue & Grey Checked Classic Fit Casual Shirt,4.4,53,2799,50.0,1399.5,1,2799,INR,shirts,,1399.5
13675502,Flying Machine,Men Teal Blue & Yellow Regular Fit Checked Casual Shirt,4.1,108,1799,,,1,1799,INR,shirts,,1799.0
18734674,Flying Machine,Men Solid Cotton Linen Casual Shirt,3.9,18,999,50.0,499.5,1,999,INR,shirts,,499.5
13775106,RARE RABBIT,Men Black Regular Fit Solid Casual Shirt,4.4,63,3299,50.0,1649.5,1,3299,INR,shirts,,1649.5
13470886,Roadster,The  Lifestyle Co Greenturn Women Teal Blue Solid Longline ECOVERO Sustainable Shirt,4.1,203,1399,,,1,1399,INR,shirts,,1399.0
13722850,Roadster,X Discovery Adventures Women Olive Green Opaque Casual Shirt,4.4,39,1999,50.0,999.5,1,1999,INR,shirts,Tru███t C███erc███,999.5
13675482,Flying Machine,Men Green & Black Regular Fit Checked Casual Shirt,3.8,44,1799,55.0,989.45,1,1799,INR,shirts,,809.55
18443082,Marks & Spencer,Women Blue & White Pure Cotton Striped Longline Shirt,4.3,19,1999,15.0,299.85,1,1999,INR,shirts,Ret███Net███,1699.15
20042586,Flying Machine,Men Off White Standard Slim Fit Printed Pure Cotton Casual Shirt,4.4,140,1799,45.0,809.55,1,1799,INR,shirts,,989.45
20308616,Arrow,Men Maroon Original Slim Fit Pure Cotton Casual Shirt,4.0,64,2499,50.0,1249.5,1,2499,INR,shirts,,1249.5
20009218,Peter England,Men Off White Slim Fit Striped Formal Shirt,3.9,28,2299,30.0,689.7,1,2299,INR,shirts,,1609.3
20308496,Arrow,Men Black Original Slim Fit Pinstripes Opaque Pure Cotton Formal Shirt,4.3,70,2499,,,1,2499,INR,shirts,,2499.0
20042696,Flying Machine,Men White Standard Slim Fit Solid Casual Shirt,3.9,102,1999,55.0,1099.45,1,1999,INR,shirts,,899.55
20308670,Arrow,Men Self-Checked Original Slim Fit Formal Shirt,4.7,64,2399,40.0,959.6,1,2399,INR,shirts,ARV███ LI███TYL█████████LIM██████,1439.4
19999300,Dennis Lingo,Men Navy Blue Slim Fit Tartan Checked Casual Shirt,4.4,16,2499,74.0,1849.26,1,2499,INR,shirts,,649.74
19822716,Oxolloxo,Men Beige Classic Animal Semi Sheer Printed Casual Shirt,2.8,6,1849,64.0,1183.36,1,1849,INR,shirts,,665.6400000000001
20308620,Arrow,Men Blue Original Slim Fit Grid Tattersall Checks Opaque Pure Cotton Formal Shirt,4.0,59,2499,50.0,1249.5,1,2499,INR,shirts,,1249.5
18960194,The Indian Garage Co,Men White Printed Casual Cotton Shirt,3.9,73,1749,72.0,1259.28,1,1749,INR,shirts,THE███DIA███ARA█████████,489.72
19276504,Turtle,Men Beige Printed Cotton Slim Fit Casual Shirt,4.7,7,1399,40.0,559.6,1,1399,INR,shirts,Tur███ Li███ed,839.4
19299798,Louis Philippe,Men Navy Blue Solid Slim Fit Formal Shirt,4.4,32,2799,,,1,2799,INR,shirts,Ret███Net███,2799.0
18903374,Levis,Women Blue Pure Cotton Casual Shirt,4.6,168,2599,45.0,1169.55,1,2599,INR,shirts,Vis███ St███,1429.45
18947596,KASSUALLY,Women Green Slim Fit Denim Outdoor Denim Shorts,4.7,9,1799,67.0,1205.33,1,1799,INR,shorts,Khu███r A███arl███,593.6700000000001
18946864,Cub McPaws,Girls Yellow Printed Shorts,4.5,20,1499,53.0,794.47,1,1499,INR,shorts,Poc███uch███Kid█████████,704.53
18921438,Gini and Jony,Boys Black Denim Outdoor Shorts,4.6,28,1599,25.0,399.75,1,1599,INR,shorts,Ret███Net███,1199.25
13624708,Nike,Men Black Solid Standard Fit CHALLENGER DRI FIT Running Sports Shorts,4.4,376,1795,,,1,1795,INR,shorts,,1795.0
18645102,DChica,Girls Black Skinny Fit High-Rise Cycling Shorts,4.3,16,599,53.0,317.47,1,599,INR,shorts,,281.53
13695234,HRX by Hrithik Roshan,"HRX By Hrithik Roshan Women Medieval Blue,Wild Lime,Wet Weather Colourblock Regular Fit Bio-Wash Lifestyle Shorts",4.4,150,1499,30.0,449.7,1,1499,INR,shorts,Omn███ch ███ail███,1049.3
13610026,HRX by Hrithik Roshan,HRX By Hrithik Roshan Men Black Forest & Golden Poppy Colourblock Regular Fit Rapid-Dry Antimicrobial Running Shorts,4.2,84,1899,40.0,759.6,1,1899,INR,shorts,Omn███ch ███ail███,1139.4
14561272,ASICS,Court M 7In   Men Black Solid Mid-Rise Tennis Shorts,5.0,5,2299,50.0,1149.5,1,2299,INR,shorts,Spo███ IQ███,1149.5
14494548,CUTECUMBER,Girls Pack Of 2 Printed Mid-Rise Regular Shorts,4.3,11,650,,,1,650,INR,shorts,CUT███MBE███ESI█████████TD,650.0
14496210,CUTECUMBER,Girls Pack of 2 Floral Printed Mid-Rise Regular Shorts,4.6,46,650,,,1,650,INR,shorts,CUT███MBE███ESI█████████TD,650.0
18942852,FITINC,Women Blue Skinny Fit High-Rise Training or Gym Sports Shorts with Antimicrobial Technology,4.4,14,999,55.0,549.45,1,999,INR,shorts,Fit███ Ap███els█████████Lim██████,449.54999999999995
18650484,CLUB A9,Women Pink Floral Printed Shorts,4.5,14,699,54.0,377.46,1,699,INR,shorts,ADI███ AP███ELS███,321.54
19024468,Blackberrys,Men Pure Cotton Printed Slim Fit Shorts,4.1,9,1695,40.0,678.0,1,1695,INR,shorts,Moh███Clo███ng █████████Ltd███,1017.0
17333612,UNDER ARMOUR,Women Mustard Yellow Play Up 3.0 Colourblocked Shorts,3.6,10,2499,25.0,624.75,1,2499,INR,shorts,Sup███om ███,1874.25
17332648,Tommy Hilfiger,Women Red & Navy Blue Printed Chino Shorts,4.7,9,2999,40.0,1199.6,1,2999,INR,shorts,Fla███ech███tai███,1799.4
15177608,HRX by Hrithik Roshan,Boys Green Shorts,4.5,61,1399,30.0,419.7,1,1399,INR,shorts,Omn███ch ███ail███,979.3
18947600,KASSUALLY,Women White Printed Slim Fit High-Rise Denim Outdoor Hot Pants Shorts,4.7,38,1899,66.0,1253.34,1,1899,INR,shorts,Khu███r A███arl█████████,645.6600000000001
18658050,Allen Solly,Men Brown Printed Slim Fit Shorts,4.6,13,1799,40.0,719.6,1,1799,INR,shorts,Wes███ry ███din█████████d_M██████,1079.4
13572038,Shae by SASSAFRAS,Women Green & Red Pure Cotton Printed Maxi Tiered Skirt,4.3,51,1999,60.0,1199.4,1,1999,INR,skirts,ARD███ Re███l C███,799.5999999999999
17367638,Berrylush,Navy Blue Self-Design Bling it On Skirt,4.3,16,1199,26.0,311.74,1,1199,INR,skirts,AJN███S T███ SO█████████RIV████████████,887.26
17306258,Purple Feather,Women Solid Midi Pencil Skirt,4.2,81,1499,71.0,1064.29,1,1499,INR,skirts,RD ███ERP███ES,434.71000000000004
17332132,Mayra,Women Pink Solid Accordion Pleated Flared Maxi Skirt,3.8,13,1895,70.0,1326.5,1,1895,INR,skirts,May███Fas███n I██████,568.5
17367634,Berrylush,Black Animal Printed Wrap it Up Skirt,4.3,43,1399,74.0,1035.26,1,1399,INR,skirts,Sup███om ███,363.74
17745816,Lancer,Men Navy Blue Textile Running Non-Marking Shoes,4.0,6,1999,40.0,799.6,1,1999,INR,sports-shoes,,1199.4
17631178,Slazenger,Men White Woven Design Walking Shoes,3.7,127,3599,,,1,3599,INR,sports-shoes,Tru███m R███il,3599.0
13686682,Campus,Women White Mesh Walking Shoes,4.1,452,799,6.0,47.94,1,799,INR,sports-shoes,CAM███ AC███EWE█████████D,751.06
14480064,AfroJack,Men Black Textile Long Distance Running Non-Marking Shoes,3.1,46,3995,80.0,3196.0,1,3995,INR,sports-shoes,WIN███INT███ATI██████,799.0
10667394,Campus,Men Navy Blue Mesh Madrid Running Shoes,4.1,35,1499,37.0,554.63,1,1499,INR,sports-shoes,CAM███ AC███EWE█████████D,944.37
20071104,ADIDAS,Men Striped Amalgo M Running Shoes,4.5,149,4299,,,1,4299,INR,sports-shoes,Fla███tar███mme██████,4299.0
20072084,ADIDAS,Women Woven Design Runfalcon 3.0 Running Shoes,4.1,22,5999,,,1,5999,INR,sports-shoes,Fla███tar███mme██████,5999.0
20071622,ADIDAS,Men Woven Design Znchill Running Shoes,3.2,21,11999,,,1,11999,INR,sports-shoes,Fla███tar███mme██████,11999.0
20071558,ADIDAS,Men Striped Pep Run M Running Shoes,4.1,231,3599,,,1,3599,INR,sports-shoes,Fla███tar███mme██████,3599.0
20071402,ADIDAS,Men Rokr Trail Trekking Shoes,4.5,149,4599,,,1,4599,INR,sports-shoes,Fla███tar███mme██████,4599.0
20070948,ADIDAS,Men Hitrail Mid WPN Trekking Shoes,4.1,52,5999,,,1,5999,INR,sports-shoes,Fla███tar███mme██████,5999.0
20070966,ADIDAS,Men Colourblocked Hikelacer Trekking Shoes,4.2,36,4799,,,1,4799,INR,sports-shoes,Fla███tar███mme██████,4799.0
20075460,UCLA,Men Olive Green Mesh Walking Non-Marking Shoes,3.7,3,4199,74.0,3107.26,1,4199,INR,sports-shoes,GUR███PA ███EST█████████NY,1091.7399999999998
20071236,ADIDAS,Unisex Printed Predator Accuracy.4 Football Shoes,4.3,57,5299,,,1,5299,INR,sports-shoes,Fla███tar███mme██████,5299.0
22054912,UNDER ARMOUR,Men Woven Design HOVR Infinite 4 Running Shoes,3.9,18,13499,,,1,13499,INR,sports-shoes,Sup███om ███,13499.0
14208408,TRASE,Boys Navy Blue & White Sand-I Running Shoes,4.2,20,999,,,1,999,INR,sports-shoes,,999.0
11441718,Duke,Men Black & Red Woven Design Running Shoes,4.2,50,2695,75.0,2021.25,1,2695,INR,sports-shoes,,673.75
19324484,ELEVAR,Men ARC RACER All Purpose Sports Shoes,3.7,6,6490,,,1,6490,INR,sports-shoes,,6490.0
11627996,Yuuki,Men Black Mesh Running Shoes,4.2,56,2999,67.0,2009.33,1,2999,INR,sports-shoes,,989.6700000000001
11963938,FAUSTO,Men Grey Mesh Walking Shoes,3.9,8,899,1.0,8.99,1,899,INR,sports-shoes,,890.01
19334944,ELEVAR,Men Black FLYBOLT Running Sports Shoes,3.2,11,5490,,,1,5490,INR,sports-shoes,,5490.0
11986876,FAUSTO,Men Blue Mesh Walking Shoes,4.3,9,899,1.0,8.99,1,899,INR,sports-shoes,,890.01
19334760,ELEVAR,Women Grey HYPERFLO Training & Gym Sports Shoes,3.0,4,5490,,,1,5490,INR,sports-shoes,,5490.0
19334942,ELEVAR,Men Grey FLYBOLT Running Sports Shoes,4.3,6,5490,,,1,5490,INR,sports-shoes,,5490.0
13484354,Puma,Women Black Eternity Nitro Running Shoes,4.3,19,12999,,,1,12999,INR,sports-shoes,Pum███por███Ind█████████td.█████████,12999.0
11960808,Campus,Men Navy Blue Running Shoes,4.2,76,1499,56.0,839.44,1,1499,INR,sports-shoes,CAM███ AC███EWE█████████D,659.56
19102564,Puma,Men Fluorescent Green Velocity Nitro 2 Running Shoes,4.3,58,11999,25.0,2999.75,1,11999,INR,sports-shoes,Omn███ch ███ail███,8999.25
11400234,Yuuki,Men Charcoal Grey Mesh Walking Shoes,3.9,38,2499,72.0,1799.28,1,2499,INR,sports-shoes,,699.72
14323336,TRASE,Women Pink & Yellow Mesh Running Shoes,3.9,23,1299,,,1,1299,INR,sports-shoes,,1299.0
19402102,U.S. Polo Assn.,Men Off White CRESK Walking Shoes,4.0,124,4999,50.0,2499.5,1,4999,INR,sports-shoes,,2499.5
14208394,TRASE,Boys Black & White Relax-I Running Shoes,4.5,13,999,,,1,999,INR,sports-shoes,,999.0
16880520,PUMA Hoops,Men Red Triple Mid Basketball Shoes,4.1,24,8999,55.0,4949.45,1,8999,INR,sports-shoes,Sup███om ███,4049.55
18356356,Nautica,Men Colourblocked & Woven Design Running Shoes,4.4,109,5499,60.0,3299.4,1,5499,INR,sports-shoes,Tru███t C███erc███,2199.6
18906230,Skechers,Women Black GO WALK STRETCH FIT-SPECIAL D Shoes,4.5,127,7499,40.0,2999.6,1,7499,INR,sports-shoes,Sup███om ███,4499.4
18373464,ADIDAS,Men Black Woven Design Hailcon Running Shoes,4.1,113,3599,,,1,3599,INR,sports-shoes,Fla███tar███mme██████,3599.0
16824638,Puma,Women Purple Electrify Nitro Turn Running Shoes,4.3,14,9999,50.0,4999.5,1,9999,INR,sports-shoes,Pum███por███Ind█████████td.█████████,4999.5
18374802,ADIDAS,Women Black Woven Design SL20 X Marimekko Running Shoes,4.5,21,12999,,,1,12999,INR,sports-shoes,Fla███tar███mme██████,12999.0
16824670,Puma,Women Black Run XX Nitro Running Shoes,4.1,31,9999,45.0,4499.55,1,9999,INR,sports-shoes,Omn███ch ███ail███,5499.45
18374200,ADIDAS,Men Black & White Woven Design Ultraboost 5.0 DNA Running Shoes,3.9,15,16999,,,1,16999,INR,sports-shoes,Fla███tar███mme██████,16999.0
18374286,ADIDAS,Men White & Maroon Mickey Mouse Print Grand Court Tennis Shoes,4.2,22,5999,,,1,5999,INR,sports-shoes,Fla███tar███mme██████,5999.0
18382842,WROGN ACTIVE,Men Grey & Orange Woven Design Walking Shoes,3.7,142,3599,60.0,2159.4,1,3599,INR,sports-shoes,Sup███om ███,1439.6
18373646,ADIDAS,Men Black Woven Design Immute Running Shoes,4.3,319,3799,35.0,1329.65,1,3799,INR,sports-shoes,Fla███tar███mme██████,2469.35
18373380,ADIDAS,Men Grey Woven Design Adi Dash Running Shoes,4.2,73,4799,35.0,1679.65,1,4799,INR,sports-shoes,Fla███tar███mme██████,3119.35
16864474,Puma,Men Orange & White Spike 22.2 Cricket Shoes,5.0,3,6999,20.0,1399.8,1,6999,INR,sports-shoes,Pum███por███Ind█████████td.█████████,5599.2
18374978,ADIDAS,Women White Solid Courtpoint Tennis Shoes,4.4,94,4999,,,1,4999,INR,sports-shoes,Fla███tar███mme██████,4999.0
18906226,Skechers,Women Black GO WALK 4-ARRAY Shoes,4.4,93,6499,40.0,2599.6,1,6499,INR,sports-shoes,Sup███om ███,3899.4
18374614,ADIDAS,Women Navy Blue & Orange Ultraboost 22 X Marimekko Running Shoes,4.3,11,18999,25.0,4749.75,1,18999,INR,sports-shoes,Fla███tar███mme██████,14249.25
16305908,Campus,Unisex Kids Navy Blue Mesh Running Shoes,4.3,23,1399,10.0,139.9,1,1399,INR,sports-shoes,CAM███ AC███EWE█████████D,1259.1
16279696,Forever Glam by Pantaloons,Women Yellow Textile Running Non-Marking Shoes,4.3,6,1699,38.0,645.62,1,1699,INR,sports-shoes,Wes███ry ███din█████████d_P████████████,1053.38
13072098,Puma,Unisex Grey Orange Flash Running Shoes,4.7,7,4499,45.0,2024.55,1,4499,INR,sports-shoes,Omn███ch ███ail███,2474.45
19298764,Campus,Unisex Kids Yellow Mesh Running Shoes,4.6,71,1299,10.0,129.9,1,1299,INR,sports-shoes,Ret███Net███,1169.1
17609480,IDEE,Women Purple Lens & Silver-Toned Square Sunglasses with UV Protected Lens IDS2783C3SG,2.2,5,3480,42.0,1461.6,1,3480,INR,sunglasses,,2018.4
18430170,Roadster,The  Lifestyle Co. Women Geometric Self Design Pullover,4.3,64,1499,47.0,704.53,1,1499,INR,sweaters,,794.47
10349091,Monte Carlo,Men Mustard Yellow & Off-White Self Design Sweater,4.6,9,2840,,,1,2840,INR,sweaters,Fla███ech███tai███,2840.0
20033282,RVK,Women Navy Blue Ribbed Pullover,3.7,3,999,20.0,199.8,1,999,INR,sweaters,REN███REA███N,799.2
10135715,Mast & Harbour,Women Red Solid Pullover Sweater,4.0,213,1599,68.0,1087.32,1,1599,INR,sweaters,Tru███m R███il,511.68000000000006
21296678,Marks & Spencer,Women Acrylic Printed Pullover,4.6,22,3999,60.0,2399.4,1,3999,INR,sweaters,Ret███Net███,1599.6
20721298,Juniors by Lifestyle,Girls Peach With Embellished Detail Sweater,4.7,9,599,35.0,209.65,1,599,INR,sweaters,,389.35
19432310,Marks & Spencer,Men Teal Blue Solid Pullover,4.2,14,3999,60.0,2399.4,1,3999,INR,sweaters,,1599.6
11843058,MANGO,Women Mustard Yellow Self Design Pullover Sweater,4.3,9,2590,25.0,647.5,1,2590,INR,sweaters,,1942.5
14279418,Harvard,Women White & Navy Blue Striped Pullover,3.9,48,1799,,,1,1799,INR,sweaters,,1799.0
14335774,INVICTUS,Men Black Solid Pullover,3.6,205,1699,,,1,1699,INR,sweaters,,1699.0
20712132,Trendyol,Women Purple Acrylic Pullover Sweater,4.4,5,3599,10.0,359.9,1,3599,INR,sweaters,,3239.1
11990920,Roadster,Women Pink Self Design Turtle Neck Pullover Sweater,4.3,179,1699,58.0,985.42,1,1699,INR,sweaters,,713.58
19055422,Monte Carlo,Women Black Cardigan,4.2,18,2080,40.0,832.0,1,2080,INR,sweaters,,1248.0
14280312,Harvard,Men Burgundy Solid Pullover Sweater,3.9,175,1999,,,1,1999,INR,sweaters,,1999.0
19432716,Marks & Spencer,Men Navy Blue & Brown Pure Cotton Geometric Self Design Pullover,3.9,9,2999,60.0,1799.4,1,2999,INR,sweaters,,1199.6
14335776,INVICTUS,Men Olive Green Cable Knit Pullover,4.0,345,2199,35.0,769.65,1,2199,INR,sweaters,,1429.35
11990978,Roadster,Women Red & Grey Melange Abstract Self Design Pullover Sweater,4.4,302,1999,61.0,1219.39,1,1999,INR,sweaters,,779.6099999999999
11972948,Mast & Harbour,Men Navy Blue & Grey Melange Colourblocked Pullover,4.1,213,1599,,,1,1599,INR,sweaters,,1599.0
11990952,Roadster,Women Red Ribbed Pullover Sweater,4.3,449,1699,61.0,1036.39,1,1699,INR,sweaters,,662.6099999999999
14280306,Harvard,Men Olive Green & Blue Striped Pullover Sweater,3.7,72,2399,,,1,2399,INR,sweaters,,2399.0
14280286,Harvard,Men Grey Melange Acrylic Chevron Pattern Pullover,3.3,54,1999,,,1,1999,INR,sweaters,,1999.0
14279412,Harvard,Women Grey Extended Sleeve Pullover,4.2,47,1899,61.0,1158.39,1,1899,INR,sweaters,,740.6099999999999
18241626,Roadster,The  Lifestyle Co. Women Maroon & Black Ribbed Acrylic Sweater,4.5,25,1699,62.0,1053.38,1,1699,INR,sweaters,Tru███t C███erc███,645.6199999999999
18241400,Roadster,Women Black & White Geometric Pullover Sweater,3.8,57,2699,5.0,134.95,1,2699,INR,sweaters,Tru███t C███erc███,2564.05
18241644,Roadster,The  Lifestyle Co. Women Pink Acrylic Pullover,4.3,55,1999,62.0,1239.38,1,1999,INR,sweaters,Tru███t C███erc███,759.6199999999999
18240570,all about you,Women Navy Blue & Red Checked Pullover,4.3,53,2499,65.0,1624.35,1,2499,INR,sweaters,Vis███ St███,874.6500000000001
18240582,all about you,Women Maroon Cable Knit Pullover,4.4,39,2499,65.0,1624.35,1,2499,INR,sweaters,Vis███ St███,874.6500000000001
18337610,Roadster,Men Navy Blue Self-Striped Cardigan,4.3,32,2299,67.0,1540.33,1,2299,INR,sweaters,Tru███t C███erc███,758.6700000000001
18240902,Mr Bowerbird,Men Solid Pullover,4.0,31,3299,64.0,2111.36,1,3299,INR,sweaters,Tru███t C███erc███,1187.6399999999999
18260060,Mast & Harbour,Men Navy Blue Self Design Front-Open Sweater,3.7,48,2099,61.0,1280.39,1,2099,INR,sweaters,Tru███m R███il,818.6099999999999
18241294,Roadster,Women Lavender & Off White Striped Pullover,4.3,90,1699,5.0,84.95,1,1699,INR,sweaters,Tru███t C███erc███,1614.05
18180102,INVICTUS,Men Navy Blue & White Striped Acrylic Pullover,4.0,45,1698,35.0,594.3,1,1698,INR,sweaters,Fla███tar███mme██████,1103.7
18241298,Roadster,The  Lifestyle Co. Women Lavender Self-Design Acrylic Sweater,4.3,59,1999,70.0,1399.3,1,1999,INR,sweaters,Tru███t C███erc███,599.7
18260104,Mast & Harbour,Men Black Solid Cardigan,4.5,62,2399,66.0,1583.34,1,2399,INR,sweaters,Tru███m R███il,815.6600000000001
18820948,Tommy Hilfiger,Men White Printed Organic Cotton Sweatshirt,4.3,24,5599,40.0,2239.6,1,5599,INR,sweatshirts,,3359.4
18929536,Mast & Harbour,Men Printed Hooded Sweatshirt,3.6,95,1999,,,1,1999,INR,sweatshirts,,1999.0
17156676,Thomas Scott,Men Green  Sustainable Sweatshirt,3.6,20,4799,85.0,4079.15,1,4799,INR,sweatshirts,,719.8499999999999
18825046,Tommy Hilfiger,Men Red Printed Hooded Organic Cotton Sweatshirt,4.2,29,4599,40.0,1839.6,1,4599,INR,sweatshirts,,2759.4
17157846,Thomas Scott,Men Blue  Sustainable Sweatshirt,3.5,10,3999,82.0,3279.18,1,3999,INR,sweatshirts,,719.8200000000002
18825174,Tommy Hilfiger,Men Off White Applique Sweatshirt,3.2,20,5599,40.0,2239.6,1,5599,INR,sweatshirts,PVH███VIN███ASH█████████TE ███████████████,3359.4
18929548,Mast & Harbour,Men Mint GreenGraphic Printed Sweatshirt,4.4,79,1599,52.0,831.48,1,1599,INR,sweatshirts,,767.52
9867517,ether,Men Green Solid Hooded Sweatshirt,4.1,416,1299,50.0,649.5,1,1299,INR,sweatshirts,,649.5
6510138,Roadster,Men Black Solid Hooded Sweatshirt,4.3,959,1999,50.0,999.5,1,1999,INR,sweatshirts,,999.5
18071360,ether,Men Olive Green Solid Hooded Sweatshirt,4.2,84,1399,,,1,1399,INR,sweatshirts,,1399.0
18825178,Tommy Hilfiger,Men White Brand Logo Printed Hooded Pure Cotton Sweatshirt,4.3,37,4999,40.0,1999.6,1,4999,INR,sweatshirts,,2999.4
18830500,White Snow,Girls Beige Heart Printed Hooded Sweatshirt,4.2,10,1599,60.0,959.4,1,1599,INR,sweatshirts,,639.6
9656079,Sztori,Plus Size Men Olive Green  Black Striped Hooded Sweatshirt,4.2,294,2499,50.0,1249.5,1,2499,INR,sweatshirts,,1249.5
20389784,SPYKAR,Men Pink Printed Full Sleeve Hooded Sweatshirt,4.6,9,2999,55.0,1649.45,1,2999,INR,sweatshirts,,1349.55
18820780,Tommy Hilfiger,Men Black Brand Logo Embroidered Round Neck Solid Sweatshirt,4.0,35,4999,40.0,1999.6,1,4999,INR,sweatshirts,,2999.4
